# Optimization of parameters dx and beta_ini of matrix squaring algorithm
# harmonic_potential   beta_fin = 4.000   x_max = 5.000   nx_min = 20   nx_max = 1121   nx_sampling = 50 N_iter_min = 9   N_iter_max = 20
,0.008928571428571428,0.009345794392523364,0.00980392156862745,0.010309278350515464,0.010869565217391304,0.011494252873563218,0.012195121951219513,0.012987012987012988,0.013888888888888888,0.014925373134328358,0.016129032258064516,0.017543859649122806,0.019230769230769232,0.02127659574468085,0.023809523809523808,0.02702702702702703,0.03125,0.037037037037037035,0.045454545454545456,0.058823529411764705,0.08333333333333333,0.14285714285714285,0.5
3.814697265625e-06,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
7.62939453125e-06,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
1.52587890625e-05,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
3.0517578125e-05,0.0032791533278166618,0.0058088636467123166,0.00996202630324324,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
6.103515625e-05,3.4142208291099787e-06,1.1653154945819948e-05,3.729409340546317e-05,0.00011184399282402253,0.00031420955138959314,0.0008266072927357058,0.002035869350447604,0.0046960249276207745,0.01014937978729907,0.02057592130913602,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
0.0001220703125,1.6918696234754813e-09,1.7106292170435293e-09,1.945451674890473e-09,4.322943047975012e-09,2.5070825321515344e-08,1.8271008145369504e-07,1.2337111918306536e-06,7.378985225010511e-06,3.88297846343086e-05,0.0001794647419098596,0.0007276174507104884,0.002585818438817025,0.008063096317247912,0.022106489266438767,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
0.000244140625,4.210598122176494e-09,4.2085987385180186e-09,4.20659380047182e-09,4.204361150396991e-09,4.201928719676347e-09,4.198953608961175e-09,4.195884875760486e-09,4.201104987572249e-09,4.479432239327553e-09,1.1390515607208831e-08,1.424324581841766e-07,2.058911786138997e-06,2.3639686836532813e-05,0.0002097485106877715,0.0014322646537407852,0.007521147999699599,0.03052809778832622,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
0.00048828125,1.4462079084597203e-08,1.4460682638586028e-08,1.4458982899664592e-08,1.4456368144279634e-08,1.4454636595746092e-08,1.4452148157383546e-08,1.4448414743178907e-08,1.4446009086103197e-08,1.4442294096229488e-08,1.4436699169596875e-08,1.4432955079271458e-08,1.4427581146822895e-08,1.4521823626630182e-08,2.4439070497892396e-08,5.976073205136706e-07,2.0370739835503712e-05,0.00042308698723172495,0.0052059217262517155,0.038169501000398516,0.341192051948653,0.341192051948653,0.341192051948653,0.341192051948653
0.0009765625,5.5576363993718607e-08,5.557662413294684e-08,5.55746499843294e-08,5.557189913985189e-08,5.557150064536678e-08,5.556712207564687e-08,5.556611036680333e-08,5.5563609869874e-08,5.555677784745887e-08,5.5557200794742927e-08,5.555030437489757e-08,5.554523681745029e-08,5.554197032677808e-08,5.5524457356345436e-08,5.552503730021432e-08,5.5587254647064617e-08,9.960493091265448e-08,9.291081368861394e-06,0.0006883323660036935,0.018005802693906746,0.16766007690591755,0.341192051948653,0.341192051948653
0.001953125,2.2014479361179952e-07,2.2014041475931512e-07,2.2014429951279223e-07,2.2013506065762202e-07,2.2013984173445196e-07,2.201374796195696e-07,2.201285073314733e-07,2.2013625930635656e-07,2.2012111258860804e-07,2.201276590261081e-07,2.2012498081214644e-07,2.201034500712445e-07,2.2012226715079392e-07,2.2009110205860246e-07,2.2010120180022075e-07,2.2009982043512808e-07,2.200239440283194e-07,2.2011045006060057e-07,3.440342935270247e-07,0.0001354042278016201,0.0183905800647212,0.2881240871919258,0.341192051948653
0.00390625,8.78546543409263e-07,8.785238470811879e-07,8.785503702886089e-07,8.785256263751123e-07,8.78539815005675e-07,8.785443075033515e-07,8.785035383134575e-07,8.785509641512683e-07,8.785090717819694e-07,8.785316804305155e-07,8.785437976115117e-07,8.784557002466974e-07,8.785600208511895e-07,8.784706878072045e-07,8.785165982491415e-07,8.785612079521986e-07,8.782759096730745e-07,8.786433352732401e-07,8.783063643396765e-07,8.825671863938392e-07,0.00014285349323798282,0.07885417102869231,0.341192051948653
0.0078125,3.512305815602528e-06,3.5122101056694526e-06,3.5123262283377625e-06,3.512238404333716e-06,3.512290403865411e-06,3.5123210594736346e-06,3.512153252605668e-06,3.5123578448023825e-06,3.512207236645101e-06,3.5122939838528e-06,3.512363086021927e-06,3.5120082540159544e-06,3.512451619802274e-06,3.5121259344321868e-06,3.512313320256655e-06,3.5125362876106564e-06,3.5114090648120647e-06,3.5129496736638794e-06,3.511703490613058e-06,3.51253309669871e-06,3.5197516263636306e-06,0.0033824794609702553,0.341192051948653
