# pi(x;beta_fin) computed using matrix squaring algorithm and Trotter approximation. Parameters:
# harmonic_potential   x_max = 5.000   nx = 201   N_iter = 9   beta_ini = 0.008   beta_fin = 4.000
,position_x,prob_density
148,2.4000000000000004,0.002147355529251104
149,2.45,0.0016997118025404937
150,2.5,0.001338915749951466
151,2.5500000000000003,0.0010496338675504014
152,2.6,0.0008188965561409849
153,2.6500000000000004,0.0006358093034178297
154,2.7,0.0004912825470077907
155,2.75,0.0003777830050098392
156,2.8000000000000003,0.00028910800729575764
157,2.85,0.00022018333501431315
158,2.9000000000000004,0.00016688426530922778
159,2.95,0.00012587890474519917
160,3.0,9.449245583623626e-05
161,3.0500000000000003,7.059077183093814e-05
162,3.1,5.248139053415489e-05
163,3.1500000000000004,3.883017425228341e-05
164,3.2,2.8591697484009874e-05
165,3.25,2.0951596610755834e-05
166,3.3000000000000003,1.5279209106502662e-05
167,3.35,1.1088969003425412e-05
168,3.4000000000000004,8.009178570436169e-06
169,3.45,5.756934001349764e-06
