# harmonic_potential   x_max = 5.000   nx = 501   N_iter = 15   beta_ini = 4.000   beta_fin = 0.000
,Position x,Prob. density
94,-3.12,3.706616364438429e-05
95,-3.1,4.191743610960479e-05
96,-3.08,4.7366171406110924e-05
97,-3.06,5.348085632539186e-05
98,-3.04,6.033716795357893e-05
99,-3.02,6.801864722255972e-05
100,-3.0,7.661742604637941e-05
101,-2.98,8.623501124541658e-05
102,-2.96,9.698312853599686e-05
103,-2.94,0.00010898462992582912
104,-2.92,0.00012237446790388574
105,-2.9,0.00013730073984489043
106,-2.88,0.00015392580606111414
107,-2.86,0.00017242748492525705
108,-2.84,0.0001930003284552278
109,-2.82,0.00021585698169192868
110,-2.8000000000000003,0.0002412296291119001
111,-2.7800000000000002,0.00026937153119519305
112,-2.7600000000000002,0.0003005586541115109
113,-2.74,0.00033509139529239103
114,-2.72,0.0003732964074204584
115,-2.7,0.00041552852308506693
116,-2.68,0.0004621727820247762
117,-2.66,0.0005136465624974448
118,-2.64,0.0005704018178855422
119,-2.62,0.0006329274191547554
120,-2.6,0.0007017516032353403
121,-2.58,0.000777444526785574
122,-2.56,0.0008606209241227596
123,-2.54,0.0009519428673675834
124,-2.52,0.0010521226260406134
125,-2.5,0.001161925622474118
126,-2.48,0.0012821734784572638
127,-2.46,0.001413747147517969
128,-2.44,0.0015575901261602628
129,-2.42,0.0017147117362230114
130,-2.4,0.0018861904693054394
131,-2.38,0.002073177382919665
132,-2.36,0.0022768995366828776
133,-2.34,0.002498663455456217
134,-2.32,0.0027398586048777906
135,-2.3000000000000003,0.003001960863229487
136,-2.2800000000000002,0.0032865359720299476
137,-2.2600000000000002,0.0035952429461591807
138,-2.24,0.00392983742271304
139,-2.22,0.00429217492616279
140,-2.2,0.0046842140257604935
141,-2.18,0.005108019359508028
142,-2.16,0.005565764497401027
143,-2.14,0.006059734615085108
144,-2.12,0.006592328947534787
145,-2.1,0.007166062990901073
146,-2.08,0.007783570419288646
147,-2.06,0.008447604681934411
148,-2.04,0.009161040245084838
149,-2.02,0.009926873441828438
150,-2.0,0.010748222892250943
151,-1.98,0.011628329455563842
152,-1.96,0.012570555675332579
153,-1.94,0.013578384678617897
154,-1.92,0.014655418489763003
155,-1.9000000000000001,0.01580537571972921
156,-1.8800000000000001,0.017032088592329932
157,-1.86,0.018339499269434293
158,-1.84,0.01973165543825459
159,-1.82,0.02121270512520041
160,-1.8,0.02278689070247148
161,-1.78,0.02445854205562089
162,-1.76,0.026232068882736107
163,-1.74,0.02811195209867505
164,-1.72,0.0301027343209673
165,-1.7,0.03220900941754853
166,-1.68,0.03443541110043965
167,-1.6600000000000001,0.036786600553813366
168,-1.6400000000000001,0.039267253089617114
169,-1.62,0.04188204382898631
170,-1.6,0.04463563241314692
171,-1.58,0.04753264675331669
172,-1.56,0.050577665835223086
173,-1.54,0.053775201600298105
174,-1.52,0.05712967993232527
175,-1.5,0.06064542078526982
176,-1.48,0.06432661749520104
177,-1.46,0.06817731532655809
178,-1.44,0.07220138931049237
179,-1.42,0.0764025214405764
180,-1.4000000000000001,0.0807841772987617
181,-1.3800000000000001,0.0853495821920708
182,-1.36,0.09010169688795455
183,-1.34,0.09504319304363806
184,-1.32,0.10017642843196996
185,-1.3,0.10550342207314574
186,-1.28,0.11102582938827665
187,-1.26,0.11674491749696012
188,-1.24,0.12266154078672781
189,-1.22,0.12877611688745383
190,-1.2,0.13508860318840943
191,-1.18,0.1415984740396105
192,-1.16,0.14830469878233746
193,-1.1400000000000001,0.15520572075615618
194,-1.12,0.1622994374314525
195,-1.1,0.1695831818171309
196,-1.08,0.17705370529299197
197,-1.06,0.1847071620151921
198,-1.04,0.19253909504089906
199,-1.02,0.20054442431510275
200,-1.0,0.20871743665823014
201,-0.98,0.2170517778878455
202,-0.96,0.22554044720126648
203,-0.9400000000000001,0.23417579393836893
204,-0.92,0.24294951683527302
205,-0.9,0.25185266586986055
206,-0.88,0.2608756467893973
207,-0.86,0.27000822839888733
208,-0.84,0.27923955267606115
209,-0.8200000000000001,0.2885581477654124
210,-0.8,0.2979519438893813
211,-0.78,0.3074082921995945
212,-0.76,0.31691398657536646
213,-0.74,0.3264552883603823
214,-0.72,0.3360179540115777
215,-0.7000000000000001,0.3455872656171151
216,-0.68,0.3551480642229575
217,-0.66,0.3646847858898902
218,-0.64,0.3741815003853086
219,-0.62,0.383621952396704
220,-0.6,0.3929896051364308
221,-0.58,0.4022676861905719
222,-0.56,0.41143923544833183
223,-0.54,0.42048715493276595
224,-0.52,0.4293942603385524
225,-0.5,0.43814333406856865
226,-0.48,0.4467171795480228
227,-0.46,0.4550986765828565
228,-0.44,0.4632708375185598
229,-0.42,0.47121686394612
230,-0.4,0.47892020369393573
231,-0.38,0.48636460783823554
232,-0.36,0.4935341874595871
233,-0.34,0.5004134698700141
234,-0.32,0.5069874540338875
235,-0.3,0.5132416649058726
236,-0.28,0.5191622064114061
237,-0.26,0.5247358127990668
238,-0.24,0.5299498980996662
239,-0.22,0.5347926034343561
240,-0.2,0.5392528419231872
241,-0.18,0.5433203409562347
242,-0.16,0.5469856816018116
243,-0.14,0.5502403349402872
244,-0.12,0.5530766951273973
245,-0.1,0.5554881090076185
246,-0.08,0.5574689021163003
247,-0.06,0.5590144009283089
248,-0.04,0.5601209512310688
249,-0.02,0.5607859325209472
250,0.0,0.5610077683435652
251,0.02,0.5607859325209473
252,0.04,0.56012095123107
253,0.06,0.5590144009283098
254,0.08,0.5574689021163017
255,0.1,0.5554881090076195
256,0.12,0.5530766951273972
257,0.14,0.550240334940287
258,0.16,0.5469856816018115
259,0.18,0.543320340956235
260,0.2,0.5392528419231861
261,0.22,0.534792603434355
262,0.24,0.5299498980996643
263,0.26,0.5247358127990647
264,0.28,0.5191622064114033
265,0.3,0.5132416649058688
266,0.32,0.5069874540338839
267,0.34,0.5004134698700098
268,0.36,0.4935341874595823
269,0.38,0.48636460783823127
270,0.4,0.47892020369393096
271,0.42,0.471216863946115
272,0.44,0.46327083751855586
273,0.46,0.4550986765828526
274,0.48,0.44671717954802
275,0.5,0.4381433340685668
276,0.52,0.4293942603385509
277,0.54,0.420487154932765
278,0.56,0.41143923544833144
279,0.58,0.4022676861905719
280,0.6,0.39298960513643205
281,0.62,0.3836219523967066
282,0.64,0.3741815003853118
283,0.66,0.36468478588989395
284,0.68,0.3551480642229625
285,0.7000000000000001,0.34558726561712144
286,0.72,0.3360179540115847
287,0.74,0.3264552883603898
288,0.76,0.31691398657537473
289,0.78,0.3074082921996027
290,0.8,0.2979519438893899
291,0.8200000000000001,0.2885581477654211
292,0.84,0.27923955267606954
293,0.86,0.2700082283988964
294,0.88,0.26087564678940656
295,0.9,0.2518526658698697
296,0.92,0.24294951683528185
297,0.9400000000000001,0.23417579393837812
298,0.96,0.22554044720127595
299,0.98,0.21705177788785507
300,1.0,0.20871743665824014
301,1.02,0.20054442431511288
302,1.04,0.19253909504090913
303,1.06,0.18470716201520243
304,1.08,0.17705370529300243
305,1.1,0.16958318181714147
306,1.12,0.16229943743146333
307,1.1400000000000001,0.1552057207561671
308,1.16,0.14830469878234825
309,1.18,0.14159847403962164
310,1.2,0.1350886031884205
311,1.22,0.12877611688746515
312,1.24,0.12266154078673905
313,1.26,0.11674491749697126
314,1.28,0.11102582938828769
315,1.3,0.10550342207315669
316,1.32,0.10017642843198088
317,1.34,0.09504319304364879
318,1.36,0.09010169688796502
319,1.3800000000000001,0.08534958219208107
320,1.4000000000000001,0.08078417729877166
321,1.42,0.07640252144058601
322,1.44,0.07220138931050166
323,1.46,0.06817731532656686
324,1.48,0.06432661749520942
325,1.5,0.06064542078527782
326,1.52,0.05712967993233282
327,1.54,0.05377520160030531
328,1.56,0.05057766583522976
329,1.58,0.04753264675332296
330,1.6,0.044635632413152736
331,1.62,0.04188204382899188
332,1.6400000000000001,0.039267253089622256
333,1.6600000000000001,0.03678660055381823
334,1.68,0.034435411100444166
335,1.7,0.032209009417552795
336,1.72,0.030102734320971252
337,1.74,0.028111952098678665
338,1.76,0.02623206888273949
339,1.78,0.024458542055624078
340,1.8,0.02278689070247444
341,1.82,0.02121270512520313
342,1.84,0.01973165543825713
343,1.86,0.018339499269436656
344,1.8800000000000001,0.017032088592332167
345,1.9000000000000001,0.015805375719731292
346,1.92,0.014655418489764952
347,1.94,0.013578384678619724
348,1.96,0.012570555675334263
349,1.98,0.011628329455565387
350,2.0,0.01074822289225239
351,2.02,0.009926873441829789
352,2.04,0.009161040245086065
353,2.06,0.00844760468193555
354,2.08,0.007783570419289698
355,2.1,0.007166062990902036
356,2.12,0.006592328947535681
357,2.14,0.006059734615085922
358,2.16,0.005565764497401769
359,2.18,0.005108019359508708
360,2.2,0.004684214025761101
361,2.22,0.004292174926163352
362,2.24,0.003929837422713557
363,2.2600000000000002,0.0035952429461596496
364,2.2800000000000002,0.0032865359720303843
365,2.3000000000000003,0.0030019608632298918
366,2.32,0.0027398586048781636
367,2.34,0.002498663455456563
368,2.36,0.0022768995366831894
369,2.38,0.0020731773829199504
370,2.4,0.0018861904693057037
371,2.42,0.0017147117362232476
372,2.44,0.0015575901261604816
373,2.46,0.0014137471475181664
374,2.48,0.001282173478457443
375,2.5,0.0011619256224742797
376,2.52,0.0010521226260407613
377,2.54,0.0009519428673677174
378,2.56,0.0008606209241228835
379,2.58,0.000777444526785686
380,2.6,0.0007017516032354428
381,2.62,0.0006329274191548492
382,2.64,0.0005704018178856285
383,2.66,0.000513646562497524
384,2.68,0.00046217278202484837
385,2.7,0.0004155285230851331
386,2.72,0.00037329640742051774
387,2.74,0.00033509139529244486
388,2.7600000000000002,0.0003005586541115594
389,2.7800000000000002,0.0002693715311952365
390,2.8000000000000003,0.0002412296291119387
391,2.82,0.0002158569816919634
392,2.84,0.00019300032845525873
393,2.86,0.00017242748492528475
394,2.88,0.00015392580606113897
395,2.9,0.00013730073984491255
396,2.92,0.00012237446790390517
397,2.94,0.00010898462992584633
398,2.96,9.698312853601194e-05
399,2.98,8.62350112454301e-05
400,3.0,7.661742604639126e-05
401,3.02,6.80186472225703e-05
402,3.04,6.03371679535884e-05
403,3.06,5.348085632540018e-05
404,3.08,4.736617140611834e-05
405,3.1,4.191743610961132e-05
406,3.12,3.70661636443901e-05
407,3.14,3.275043443099204e-05
408,3.16,2.8914320465540116e-05
409,3.18,2.5507354208733137e-05
410,3.2,2.248403918672938e-05
411,3.22,1.9803399601838777e-05
412,3.24,1.742856636540667e-05
413,3.2600000000000002,1.5326397081626713e-05
414,3.2800000000000002,1.3467127628269503e-05
415,3.3000000000000003,1.1824053097562125e-05
416,3.3200000000000003,1.0373235976922434e-05
417,3.34,9.093239564253793e-06
418,3.36,7.964884725461715e-06
419,3.38,6.971028212233231e-06
420,3.4,6.096360865535787e-06
421,3.42,5.327224134380136e-06
422,3.44,4.651443439846552e-06
423,3.46,4.05817701101857e-06
424,3.48,3.537778912108474e-06
425,3.5,3.081675068591405e-06
426,3.52,2.682251184519084e-06
427,3.54,2.332751523330579e-06
428,3.56,2.0271876004205143e-06
429,3.58,1.7602559075021715e-06
430,3.6,1.5272638564735826e-06
431,3.62,1.3240631941449515e-06
432,3.64,1.1469901989170282e-06
433,3.66,9.92812026431389e-07
434,3.68,8.586786234749249e-07
435,3.7,7.420796781533068e-07
436,3.72,6.40806119698682e-07
437,3.74,5.529157233988125e-07
438,3.7600000000000002,4.767024151840927e-07
439,3.7800000000000002,4.106689065428628e-07
440,3.8000000000000003,3.53502323811968e-07
441,3.8200000000000003,3.0405252666489284e-07
442,3.84,2.613128389480065e-07
443,3.86,2.2440294104759936e-07
444,3.88,1.9255369685242656e-07
445,3.9,1.650937102516749e-07
446,3.92,1.4143742611294447e-07
447,3.94,1.2107460895000491e-07
448,3.96,1.0356104914237752e-07
449,3.98,8.851036172712517e-08
450,4.0,7.558675656133696e-08
451,4.0200000000000005,6.449867115904016e-08
452,4.04,5.4993168839809545e-08
453,4.0600000000000005,4.685101508358192e-08
454,4.08,3.98823542558681e-08
455,4.1,3.3922917233632415e-08
456,4.12,2.8830698002119506e-08
457,4.14,2.4483044078953988e-08
458,4.16,2.077411172180649e-08
459,4.18,1.761264235116385e-08
460,4.2,1.4920021528314143e-08
461,4.22,1.2628586223334129e-08
462,4.24,1.0680150037357588e-08
463,4.26,9.024719552576107e-09
464,4.28,7.619378113200299e-09
465,4.3,6.427316128598175e-09
466,4.32,5.416989470210721e-09
467,4.34,4.5613897379118774e-09
468,4.36,3.837412127574233e-09
469,4.38,3.225308365570001e-09
470,4.4,2.70821371112035e-09
471,4.42,2.271738385010095e-09
472,4.44,1.9036149823038457e-09
473,4.46,1.5933944846178732e-09
474,4.48,1.332184419739705e-09
475,4.5,1.112423536944103e-09
476,4.5200000000000005,9.27688087767399e-10
477,4.54,7.725254355422496e-10
478,4.5600000000000005,6.423112727294628e-10
479,4.58,5.331272120331564e-10
480,4.6000000000000005,4.416559434876827e-10
481,4.62,3.6509152233935665e-10
482,4.64,3.010626779946783e-10
483,4.66,2.475673182547872e-10
484,4.68,2.0291665054222317e-10
485,4.7,1.6568755733445423e-10
486,4.72,1.3468205050848403e-10
487,4.74,1.0889279229049039e-10
488,4.76,8.747381210122227e-11
489,4.78,6.971567154164997e-11
490,4.8,5.502443650856168e-11
491,4.82,4.290390811941089e-11
492,4.84,3.29406446702274e-11
493,4.86,2.4791376946180853e-11
494,4.88,1.8172480366495066e-11
495,4.9,1.2851221033072001e-11
496,4.92,8.638539997450895e-12
497,4.94,5.383182092712423e-12
498,4.96,2.9670135541614232e-12
499,4.98,1.301406881040471e-12
500,5.0,3.2463985515647974e-13
