# harmonic_potential   x_max = 5.000   nx = 101   N_beta = 12   beta_fin = 6.000
,Position x,Prob. density
0,-5.0,3.68444240630104e-12
1,-4.9,1.0223484207583058e-11
2,-4.800000000000001,2.7788060868172443e-11
3,-4.7,7.398683160096422e-11
4,-4.6000000000000005,1.9297043710433443e-10
5,-4.5,4.930256883217006e-10
6,-4.4,1.2339349239564163e-09
7,-4.3,3.025240609342022e-09
8,-4.2,7.2656289142343725e-09
9,-4.1000000000000005,1.709356171681226e-08
10,-4.0,3.939474138995457e-08
11,-3.9000000000000004,8.893863443405292e-08
12,-3.8000000000000003,1.966931715906395e-07
13,-3.7,4.261228272059101e-07
14,-3.6,9.043302277790329e-07
15,-3.5,1.8800355056173646e-06
16,-3.4000000000000004,3.8287042920390476e-06
17,-3.3000000000000003,7.638083076962776e-06
18,-3.2,1.492669689295698e-05
19,-3.1,2.8575236704159108e-05
20,-3.0,5.3587407536903774e-05
21,-2.9000000000000004,9.844245744674862e-05
22,-2.8000000000000003,0.0001771531729644959
23,-2.7,0.0003122929740808463
24,-2.6,0.0005392898937279254
25,-2.5,0.0009122820704992623
26,-2.4000000000000004,0.0015117597813798498
27,-2.3000000000000003,0.0024540489705353764
28,-2.2,0.003902388042820534
29,-2.1,0.0060788925876729145
30,-2.0,0.009276096901836128
31,-1.9000000000000001,0.013866053576121317
32,-1.8,0.02030426443631006
33,-1.7000000000000002,0.029125167909089342
34,-1.6,0.04092572715568237
35,-1.5,0.05633407416885623
36,-1.4000000000000001,0.07596135582294147
37,-1.3,0.10033698438978249
38,-1.2000000000000002,0.12983033287363038
39,-1.1,0.1645652321725072
40,-1.0,0.20433689649631934
41,-0.9,0.2485434308567752
42,-0.8,0.2961451161392685
43,-0.7000000000000001,0.3456636015896716
44,-0.6000000000000001,0.3952296487531718
45,-0.5,0.44268231456574864
46,-0.4,0.485715113829068
47,-0.30000000000000004,0.5220569152255545
48,-0.2,0.5496685362878726
49,-0.1,0.5669316373723984
50,0.0,0.5728056569252576
51,0.1,0.5669316373723982
52,0.2,0.5496685362878726
53,0.30000000000000004,0.5220569152255544
54,0.4,0.4857151138290681
55,0.5,0.44268231456574897
56,0.6000000000000001,0.3952296487531716
57,0.7000000000000001,0.34566360158967185
58,0.8,0.2961451161392688
59,0.9,0.24854343085677524
60,1.0,0.20433689649631928
61,1.1,0.16456523217250718
62,1.2000000000000002,0.1298303328736304
63,1.3,0.1003369843897825
64,1.4000000000000001,0.07596135582294157
65,1.5,0.056334074168856205
66,1.6,0.040925727155682406
67,1.7000000000000002,0.029125167909089356
68,1.8,0.020304264436310063
69,1.9000000000000001,0.013866053576121322
70,2.0,0.00927609690183613
71,2.1,0.006078892587672921
72,2.2,0.003902388042820537
73,2.3000000000000003,0.0024540489705353772
74,2.4000000000000004,0.001511759781379851
75,2.5,0.0009122820704992619
76,2.6,0.0005392898937279252
77,2.7,0.00031229297408084657
78,2.8000000000000003,0.00017715317296449601
79,2.9000000000000004,9.844245744674868e-05
80,3.0,5.358740753690377e-05
81,3.1,2.8575236704159108e-05
82,3.2,1.4926696892957e-05
83,3.3000000000000003,7.638083076962776e-06
84,3.4000000000000004,3.828704292039049e-06
85,3.5,1.8800355056173654e-06
86,3.6,9.043302277790326e-07
87,3.7,4.261228272059104e-07
88,3.8000000000000003,1.9669317159063953e-07
89,3.9000000000000004,8.893863443405295e-08
90,4.0,3.939474138995457e-08
91,4.1000000000000005,1.709356171681227e-08
92,4.2,7.2656289142343725e-09
93,4.3,3.0252406093420235e-09
94,4.4,1.2339349239564182e-09
95,4.5,4.930256883217014e-10
96,4.6000000000000005,1.929704371043346e-10
97,4.7,7.398683160096418e-11
98,4.800000000000001,2.7788060868172446e-11
99,4.9,1.0223484207583063e-11
100,5.0,3.684442406301043e-12
