# harmonic_potential   x_max = 5.000   nx = 1001   N_iter = 16   beta_ini = 4.000   beta_fin = 0.000
,Position x,Prob. density
351,-1.49,0.06514641928628848
352,-1.48,0.06703885725335587
353,-1.47,0.06897296738758316
354,-1.46,0.07094919536431656
355,-1.45,0.07296797496166321
356,-1.44,0.07502972738033017
357,-1.43,0.07713486055634129
358,-1.42,0.0792837684672346
359,-1.41,0.0814768304323707
360,-1.4000000000000001,0.08371441040800273
361,-1.3900000000000001,0.08599685627780804
362,-1.3800000000000001,0.08832449913956322
363,-1.37,0.09069765258869264
364,-1.36,0.09311661199947094
365,-1.35,0.09558165380463787
366,-1.34,0.09809303477423437
367,-1.33,0.10065099129448041
368,-1.32,0.10325573864754516
369,-1.31,0.10590747029307426
370,-1.3,0.10860635715236137
371,-1.29,0.11135254689607454
372,-1.28,0.11414616323645926
373,-1.27,0.11698730522496371
374,-1.26,0.11987604655624456
375,-1.25,0.12281243487953004
376,-1.24,0.12579649111832958
377,-1.23,0.1288282087994895
378,-1.22,0.13190755339261523
379,-1.21,0.13503446166087976
380,-1.2,0.138208841024255
381,-1.19,0.14143056893620928
382,-1.18,0.14469949227491763
383,-1.17,0.14801542675003843
384,-1.16,0.1513781563261153
385,-1.1500000000000001,0.1547874326636541
386,-1.1400000000000001,0.15824297457896855
387,-1.1300000000000001,0.16174446752380578
388,-1.12,0.16529156308581153
389,-1.11,0.1688838785109228
390,-1.1,0.17252099624870065
391,-1.09,0.17620246352164712
392,-1.08,0.17992779191952546
393,-1.07,0.1836964570197037
394,-1.06,0.18750789803451406
395,-1.05,0.19136151748661656
396,-1.04,0.19525668091332923
397,-1.03,0.199192716600874
398,-1.02,0.20316891534946216
399,-1.01,0.2071845302701212
400,-1.0,0.21123877661414198
401,-0.99,0.21533083163599545
402,-0.98,0.21945983449053846
403,-0.97,0.22362488616530513
404,-0.96,0.22782504944863471
405,-0.9500000000000001,0.23205934893436356
406,-0.9400000000000001,0.23632677106378513
407,-0.93,0.24062626420550515
408,-0.92,0.2449567387737966
409,-0.91,0.24931706738605927
410,-0.9,0.25370608505988695
411,-0.89,0.2581225894502311
412,-0.88,0.26256534112709445
413,-0.87,0.2670330638941492
414,-0.86,0.27152444514861374
415,-0.85,0.2760381362826864
416,-0.84,0.2805727531267672
417,-0.8300000000000001,0.28512687643465
418,-0.8200000000000001,0.2896990524108496
419,-0.81,0.29428779328009563
420,-0.8,0.2988915778990187
421,-0.79,0.30350885241002723
422,-0.78,0.30813803093725667
423,-0.77,0.31277749632443586
424,-0.76,0.31742560091446986
425,-0.75,0.3220806673704507
426,-0.74,0.3267409895377823
427,-0.73,0.3314048333470075
428,-0.72,0.3360704377568955
429,-0.71,0.34073601573726586
430,-0.7000000000000001,0.34539975529096717
431,-0.6900000000000001,0.35005982051440154
432,-0.68,0.35471435269585916
433,-0.67,0.35936147145088476
434,-0.66,0.3639992758939147
435,-0.65,0.3686258458452623
436,-0.64,0.37323924307251205
437,-0.63,0.3778375125653284
438,-0.62,0.38241868384261835
439,-0.61,0.3869807722909263
440,-0.6,0.39152178053289716
441,-0.59,0.39603969982456994
442,-0.58,0.40053251148022706
443,-0.5700000000000001,0.4049981883234503
444,-0.56,0.4094346961630481
445,-0.55,0.41383999529235144
446,-0.54,0.418212042010407
447,-0.53,0.422548790163582
448,-0.52,0.4268481927059809
449,-0.51,0.43110820327705257
450,-0.5,0.43532677779473444
451,-0.49,0.4395018760624523
452,-0.48,0.44363146338822634
453,-0.47000000000000003,0.447713512214131
454,-0.46,0.45174600375432705
455,-0.45,0.45572692963982336
456,-0.44,0.45965429356810134
457,-0.43,0.4635261129557784
458,-0.42,0.4673404205923814
459,-0.41000000000000003,0.4710952662933244
460,-0.4,0.4747887185501867
461,-0.39,0.47841886617631646
462,-0.38,0.48198381994581724
463,-0.37,0.48548171422399117
464,-0.36,0.48891070858725405
465,-0.35000000000000003,0.49226898943056896
466,-0.34,0.4955547715604601
467,-0.33,0.4987662997716277
468,-0.32,0.5019018504052165
469,-0.31,0.5049597328868465
470,-0.3,0.507938291242458
471,-0.29,0.5108359055900856
472,-0.28,0.5136509936056645
473,-0.27,0.5163820119610648
474,-0.26,0.5190274577324646
475,-0.25,0.5215858697772889
476,-0.24,0.5240558300779687
477,-0.23,0.5264359650507705
478,-0.22,0.5287249468180264
479,-0.21,0.5309214944420934
480,-0.2,0.5330243751194382
481,-0.19,0.5350324053333179
482,-0.18,0.5369444519635249
483,-0.17,0.5387594333517282
484,-0.16,0.5404763203210532
485,-0.15,0.5420941371485087
486,-0.14,0.5436119624889939
487,-0.13,0.5450289302496727
488,-0.12,0.5463442304135363
489,-0.11,0.5475571098110495
490,-0.1,0.5486668728388894
491,-0.09,0.5496728821247757
492,-0.08,0.5505745591375266
493,-0.07,0.5513713847415102
494,-0.06,0.5520628996947649
495,-0.05,0.552648705090093
496,-0.04,0.5531284627385621
497,-0.03,0.5535018954948796
498,-0.02,0.5537687875242115
499,-0.01,0.5539289845100775
500,0.0,0.5539823938030553
501,0.01,0.5539289845100762
502,0.02,0.5537687875242084
503,0.03,0.5535018954948753
504,0.04,0.5531284627385553
505,0.05,0.5526487050900852
506,0.06,0.552062899694755
507,0.07,0.5513713847414985
508,0.08,0.5505745591375126
509,0.09,0.5496728821247587
510,0.1,0.54866687283887
511,0.11,0.5475571098110275
512,0.12,0.5463442304135115
513,0.13,0.5450289302496459
514,0.14,0.5436119624889638
515,0.15,0.5420941371484755
516,0.16,0.5404763203210177
517,0.17,0.5387594333516909
518,0.18,0.5369444519634851
519,0.19,0.5350324053332763
520,0.2,0.5330243751193938
521,0.21,0.5309214944420473
522,0.22,0.5287249468179774
523,0.23,0.5264359650507193
524,0.24,0.524055830077915
525,0.25,0.521585869777234
526,0.26,0.5190274577324074
527,0.27,0.5163820119610055
528,0.28,0.5136509936056036
529,0.29,0.5108359055900225
530,0.3,0.507938291242394
531,0.31,0.50495973288678
532,0.32,0.5019018504051478
533,0.33,0.4987662997715576
534,0.34,0.49555477156038813
535,0.35000000000000003,0.4922689894304956
536,0.36,0.488910708587179
537,0.37,0.48548171422391456
538,0.38,0.48198381994573897
539,0.39,0.4784188661762364
540,0.4,0.47478871855010496
541,0.41000000000000003,0.471095266293241
542,0.42,0.4673404205922958
543,0.43,0.46352611295569185
544,0.44,0.4596542935680136
545,0.45,0.45572692963973493
546,0.46,0.451746003754238
547,0.47000000000000003,0.4477135122140412
