# harmonic_potential   x_max = 5.000   nx = 101   N_beta = 4   beta_fin = 4.000
,Position x,Prob. density
0,-5.0,4.4417202895279355e-13
1,-4.9,1.3421970105485636e-12
2,-4.800000000000001,3.966240018422636e-12
3,-4.7,1.1461445253403574e-11
4,-4.6000000000000005,3.2388993035117854e-11
5,-4.5,8.950621236393217e-11
6,-4.4,2.4188369023906527e-10
7,-4.3,6.392307608529243e-10
8,-4.2,1.6519862205122218e-09
9,-4.1000000000000005,4.174965108493814e-09
10,-4.0,1.0318034023791884e-08
11,-3.9000000000000004,2.493668600087745e-08
12,-3.8000000000000003,5.893566575942469e-08
13,-3.7,1.3621198662529246e-07
14,-3.6,3.0785778229471194e-07
15,-3.5,6.804286980187296e-07
16,-3.4000000000000004,1.4706617069015954e-06
17,-3.3000000000000003,3.108426644180623e-06
18,-3.2,6.424896527965305e-06
19,-3.1,1.2986416551008034e-05
20,-3.0,2.5669073701203494e-05
21,-2.9000000000000004,4.961679883773221e-05
22,-2.8000000000000003,9.378750051407408e-05
23,-2.7,0.00017336397610790653
24,-2.6,0.00031337939124953393
25,-2.5,0.0005539616276754673
26,-2.4000000000000004,0.0009576054502195906
27,-2.3000000000000003,0.0016187926065925184
28,-2.2,0.002676045489714854
29,-2.1,0.004326069055088924
30,-2.0,0.0068389760053954
31,-1.9000000000000001,0.010572711675442825
32,-1.8,0.01598377561694945
33,-1.7000000000000002,0.0236303435694504
34,-1.6,0.034163186695735065
35,-1.5,0.04829969508314486
36,-1.4000000000000001,0.06677718083213527
37,-1.3,0.09028372057007002
38,-1.2000000000000002,0.11936815796755136
39,-1.1,0.15433527947384357
40,-1.0,0.19513699364278805
41,-0.9,0.24127464391829775
42,-0.8,0.2917302293014666
43,-0.7000000000000001,0.34494421022748
44,-0.6000000000000001,0.39885401008587085
45,-0.5,0.4510002080687791
46,-0.4,0.49869750809905605
47,-0.30000000000000004,0.5392564278112121
48,-0.2,0.5702314145854513
49,-0.1,0.5896640142008601
50,0.0,0.5962876113237575
51,0.1,0.5896640142008596
52,0.2,0.5702314145854515
53,0.30000000000000004,0.5392564278112125
54,0.4,0.4986975080990561
55,0.5,0.45100020806877916
56,0.6000000000000001,0.3988540100858713
57,0.7000000000000001,0.34494421022747995
58,0.8,0.2917302293014665
59,0.9,0.24127464391829764
60,1.0,0.19513699364278803
61,1.1,0.15433527947384348
62,1.2000000000000002,0.1193681579675514
63,1.3,0.09028372057007003
64,1.4000000000000001,0.06677718083213528
65,1.5,0.04829969508314489
66,1.6,0.034163186695735065
67,1.7000000000000002,0.02363034356945042
68,1.8,0.015983775616949445
69,1.9000000000000001,0.010572711675442829
70,2.0,0.006838976005395396
71,2.1,0.004326069055088927
72,2.2,0.0026760454897148548
73,2.3000000000000003,0.0016187926065925184
74,2.4000000000000004,0.0009576054502195909
75,2.5,0.0005539616276754672
76,2.6,0.00031337939124953415
77,2.7,0.00017336397610790658
78,2.8000000000000003,9.378750051407404e-05
79,2.9000000000000004,4.961679883773221e-05
80,3.0,2.566907370120352e-05
81,3.1,1.2986416551008028e-05
82,3.2,6.4248965279653074e-06
83,3.3000000000000003,3.1084266441806245e-06
84,3.4000000000000004,1.4706617069015952e-06
85,3.5,6.804286980187301e-07
86,3.6,3.0785778229471183e-07
87,3.7,1.3621198662529238e-07
88,3.8000000000000003,5.893566575942474e-08
89,3.9000000000000004,2.4936686000877463e-08
90,4.0,1.031803402379188e-08
91,4.1000000000000005,4.174965108493814e-09
92,4.2,1.6519862205122222e-09
93,4.3,6.392307608529245e-10
94,4.4,2.4188369023906507e-10
95,4.5,8.950621236393217e-11
96,4.6000000000000005,3.238899303511788e-11
97,4.7,1.1461445253403589e-11
98,4.800000000000001,3.966240018422635e-12
99,4.9,1.342197010548565e-12
100,5.0,4.4417202895279385e-13
