# Optimization of parameters dx and beta_ini of matrix squaring algorithm
# harmonic_potential   beta_fin = 4.000   x_max = 5.000   nx_min = 10   nx_max = 1001   nx_sampling = 50 N_iter_min = 1   N_iter_max = 20
,0.01,0.010526315789473684,0.011111111111111112,0.011764705882352941,0.0125,0.013333333333333334,0.014285714285714285,0.015384615384615385,0.016666666666666666,0.01818181818181818,0.02,0.022222222222222223,0.025,0.02857142857142857,0.03333333333333333,0.04,0.05,0.06666666666666667,0.1,0.2
3.814697265625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.62939453125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.52587890625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0517578125e-05,0.012250811254118315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.103515625e-05,5.8318778864939455e-05,0.00017040360676330617,0.0004663115659029176,0.001194845691988083,0.002866648638591958,0.006441215993515993,0.013566906996102027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001220703125,2.351108165216588e-09,8.109292592633165e-09,5.5543178879821983e-08,3.9756580698266723e-07,2.561660493101701e-06,1.4560031548573405e-05,7.276182289235323e-05,0.00031914596045104574,0.0012275676018987003,0.004139900605813276,0.012254919478337262,0.03194106193046636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.000244140625,4.2058793097916936e-09,4.203329428437987e-09,4.200756583372513e-09,4.1974910231964155e-09,4.195164435955786e-09,4.228103222980608e-09,5.269884271581534e-09,2.8404995249914137e-08,4.2376106480502993e-07,5.634514943304255e-06,5.839401635646051e-05,0.0004668516840491873,0.0028691016320976682,0.013573745583749377,0.04981841984940353,0.0,0.0,0.0,0.0,0.0
0.00048828125,1.4457981208017184e-08,1.44561296179137e-08,1.4453406963445692e-08,1.4450777172339502e-08,1.4448156509412346e-08,1.4444124877955379e-08,1.4440297994300563e-08,1.4436246499328159e-08,1.4429839867569742e-08,1.4429028626792377e-08,1.510427736463869e-08,6.855365506978812e-08,2.5830947871685415e-06,7.296175158136046e-05,0.001230159775412761,0.012269328620260896,0.07350040405112955,0.0,0.0,0.0
0.0009765625,5.5574112902284405e-08,5.5572313696301204e-08,5.556819579803617e-08,5.5568328419788096e-08,5.556396838074588e-08,5.556140280727499e-08,5.555932021401618e-08,5.554974184969127e-08,5.555071501332982e-08,5.554361042332397e-08,5.5534083246712404e-08,5.553177766788836e-08,5.551206205270907e-08,5.660459144712909e-08,4.783876834687368e-07,5.873531174100537e-05,0.002879939694451861,0.049980317638630464,0.0,0.0
0.001953125,2.2013644957493703e-07,2.2014240698967963e-07,2.2013362871358138e-07,2.2013617050336538e-07,2.2013567402404305e-07,2.2012095632147424e-07,2.201329947205426e-07,2.2011817874547965e-07,2.2012027114662799e-07,2.2012161716701005e-07,2.2008490696840991e-07,2.2011563542693013e-07,2.2008280054700667e-07,2.2008017365751654e-07,2.2009334185414056e-07,2.206389883730638e-07,2.8249540914022573e-06,0.001239697765130579,0.07367941495882271,0.0
0.00390625,8.78513474054163e-07,8.785495088595265e-07,8.785278857486551e-07,8.785332250947675e-07,8.785468911818339e-07,8.784834772975598e-07,8.785503813083302e-07,8.785127102008003e-07,8.785186164714318e-07,8.785512035969545e-07,8.78404521373149e-07,8.785635864200917e-07,8.784773843531903e-07,8.7848026715903e-07,8.786024821590743e-07,8.780165288491969e-07,8.787328235288303e-07,1.3143621475983384e-06,0.0029186032864994002,0.28120526975889915
0.0078125,3.51217350909385e-06,3.5123287858986426e-06,3.512254574670058e-06,3.5122712474017865e-06,3.512340122720625e-06,3.512081983870753e-06,3.512366575489014e-06,3.512235435765042e-06,3.512256274405354e-06,3.512411116455191e-06,3.511823661251531e-06,3.5124922105063556e-06,3.5121876496535643e-06,3.5122093112090893e-06,3.512759429635969e-06,3.510446770102404e-06,3.513420186031409e-06,3.511923655489779e-06,6.259925683201777e-06,0.07560012790774069
0.015625,1.4046720056453701e-05,1.4047351727369072e-05,1.4047066518627972e-05,1.404712760037848e-05,1.4047416488518504e-05,1.4046378274628878e-05,1.4047532497768606e-05,1.4047026226642646e-05,1.4047104919169445e-05,1.40477469431462e-05,1.4045393722590075e-05,1.4048097396345956e-05,1.4046915908277287e-05,1.4047007105194852e-05,1.4049262400643722e-05,1.4040031908405239e-05,1.4052023247121102e-05,1.4046193905727931e-05,1.4044826951274454e-05,0.003117644913916474
0.03125,5.618015003614682e-05,5.618269806244053e-05,5.618158111708686e-05,5.6181798583234144e-05,5.618298057933978e-05,5.617879771883189e-05,5.6183444339870786e-05,5.6181454046694804e-05,5.6181733797872105e-05,5.6184342462097366e-05,5.617488909660068e-05,5.618575243692136e-05,5.618108844525169e-05,5.6181404635920395e-05,5.619050849470729e-05,5.615352927470376e-05,5.620161874831826e-05,5.617850997747078e-05,5.617301371359306e-05,5.995589291123658e-05
0.0625,0.00022463379812876397,0.00022464420788397625,0.00022463998645404164,0.00022464048064269965,0.00022464547471631372,0.00022462831561945076,0.00022464719056329504,0.0002246395708293887,0.0002246401654806134,0.00022465098090065957,0.00022461253586717023,0.00022465641650459261,0.00022463831597565925,0.0002246387118930769,0.00022467579606609003,0.00022452666969158982,0.00022471984361379643,0.0002246288867101073,0.00022460429516812038,0.00022595710939356354
