# pi(x;beta_fin) computed using matrix squaring algorithm and Trotter approximation. Parameters:
# harmonic_potential   x_max = 5.000   nx = 201   N_iter = 7   beta_ini = 0.031   beta_fin = 4.000
,position_x,prob_density
148,2.4000000000000004,0.002146174916665195
149,2.45,0.0016987340829255674
150,2.5,0.0013381108230137407
151,2.5500000000000003,0.001048975062090382
152,2.6,0.0008183604656607456
153,2.6500000000000004,0.0006353755737417108
154,2.7,0.0004909336326787391
155,2.75,0.0003775039086066931
156,2.8000000000000003,0.00028888601323930275
157,2.85,0.00022000774699215998
158,2.9000000000000004,0.0001667461542225489
159,2.95,0.00012577087210940803
160,3.0,9.440841587552524e-05
161,3.0500000000000003,7.052575409787692e-05
162,3.1,5.243136375072541e-05
163,3.1500000000000004,3.879189118800402e-05
164,3.2,2.8562560033646948e-05
165,3.25,2.092953977823608e-05
166,3.3000000000000003,1.526260231144134e-05
167,3.35,1.107653297118082e-05
168,3.4000000000000004,7.999916016784117e-06
